substrate_flux,o2_flux,growth_rate
-6.0,-20.0,1.1376703793484746
-6.5,0.0,0.24150155709718626
-6.5,-0.5,0.26710796091341804
-6.5,-1.0,0.29204542614392703
-6.5,-1.5,0.31698289137443086
-6.5,-2.0,0.34192035660493636
-6.5,-2.5,0.36685782183544813
-6.5,-3.0,0.3917952870659547
-6.5,-3.5,0.4167327522964536
-6.5,-4.0,0.44167021752696545
-6.5,-4.5,0.4666076827574727
-6.5,-5.0,0.4915451479879761
-6.5,-5.5,0.5164826132184829
-6.5,-6.0,0.5414200784489881
-6.5,-6.5,0.5663575436794883
-6.5,-7.0,0.5912950089099988
-6.5,-7.5,0.614198837233814
-6.5,-8.0,0.6358065359931363
-6.5,-8.5,0.6574142347524667
-6.5,-9.0,0.6790219335117903
-6.5,-9.5,0.70062963227111
-6.5,-10.0,0.7222373310304372
-6.5,-10.5,0.7438450297897637
-6.5,-11.0,0.7654527285490917
-6.5,-11.5,0.7870604273084176
-6.5,-12.0,0.8086681260677422
-6.5,-12.5,0.8302758248270719
-6.5,-13.0,0.8518835235863913
-6.5,-13.5,0.8734912223457256
-6.5,-14.0,0.8950989211050464
-6.5,-14.5,0.9167066198643853
-6.5,-15.0,0.938314318623708
-6.5,-15.5,0.9599220173830282
-6.5,-16.0,0.9815297161423545
-6.5,-16.5,1.003137414901681
-6.5,-17.0,1.0247451136610037
-6.5,-17.5,1.0463528124203276
-6.5,-18.0,1.0679605111796568
-6.5,-18.5,1.0895682099389827
-6.5,-19.0,1.1091271327658183
-6.5,-19.5,1.1256187863469196
-6.5,-20.0,1.1421104399280146
-7.0,0.0,0.24150155709717924
-7.0,-0.5,0.2671079609134209
-7.0,-1.0,0.2920454261439291
-7.0,-1.5,0.31698289137443303
-7.0,-2.0,0.3419203566049392
-7.0,-2.5,0.36685782183544546
-7.0,-3.0,0.3917952870659556
-7.0,-3.5,0.4167327522964589
-7.0,-4.0,0.44167021752696406
-7.0,-4.5,0.4666076827574698
-7.0,-5.0,0.4915451479879794
-7.0,-5.5,0.5164826132184873
-7.0,-6.0,0.5414200784489946
-7.0,-6.5,0.5663575436794925
-7.0,-7.0,0.5912950089099984
-7.0,-7.5,0.6141988372338181
-7.0,-8.0,0.6358065359931402
-7.0,-8.5,0.657414234752468
-7.0,-9.0,0.6790219335117861
-7.0,-9.5,0.700629632271116
-7.0,-10.0,0.7222373310304385
-7.0,-10.5,0.7438450297897641
-7.0,-11.0,0.7654527285490874
-7.0,-11.5,0.787060427308417
-7.0,-12.0,0.8086681260677533
-7.0,-12.5,0.8302758248270666
-7.0,-13.0,0.8518835235863943
-7.0,-13.5,0.873491222345721
-7.0,-14.0,0.8950989211050466
-7.0,-14.5,0.9167066198643729
-7.0,-15.0,0.9383143186236975
-7.0,-15.5,0.9599220173830247
-7.0,-16.0,0.9815297161423494
-7.0,-16.5,1.0031374149016739
-7.0,-17.0,1.0247451136609986
-7.0,-17.5,1.0463528124203236
-7.0,-18.0,1.0679605111796489
-7.0,-18.5,1.0895682099389745
-7.0,-19.0,1.1111759086982995
-7.0,-19.5,1.1300588469264419
-7.0,-20.0,1.1465505005075582
-7.5,0.0,0.24150155709718657
-7.5,-0.5,0.26710796091338596
-7.5,-1.0,0.29204542614392753
-7.5,-1.5,0.3169828913744311
-7.5,-2.0,0.3419203566049461
-7.5,-2.5,0.3668578218354493
-7.5,-3.0,0.3917952870659535
-7.5,-3.5,0.4167327522964576
-7.5,-4.0,0.4416702175269644
-7.5,-4.5,0.46660768275747017
-7.5,-5.0,0.49154514798797644
-7.5,-5.5,0.5164826132184837
-7.5,-6.0,0.5414200784489888
-7.5,-6.5,0.5663575436794943
-7.5,-7.0,0.5912950089100021
-7.5,-7.5,0.6141988372338139
-7.5,-8.0,0.6358065359931442
-7.5,-8.5,0.6574142347524691
-7.5,-9.0,0.6790219335117967
-7.5,-9.5,0.7006296322711205
-7.5,-10.0,0.7222373310304505
